Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes,Sh,SoT,Dist,PK,PKatt,Season,Team
1999-09-15,,Champions Lg,First group stage,Wed,Home,W,2,1,nl PSV,,,,,,,Gilles Veissière,Match Report,,,,,0.0,,2000,Bayern Munich
1999-09-21,,Champions Lg,First group stage,Tue,Away,D,1,1,sct Rangers,,,,,,,Ryszard Wójcik,Match Report,,,,,0.0,,2000,Bayern Munich
1999-09-28,,Champions Lg,First group stage,Tue,Home,D,1,1,es Valencia,,,,,,,Graziano Cesari,Match Report,,,,,0.0,,2000,Bayern Munich
1999-10-20,,Champions Lg,First group stage,Wed,Away,D,1,1,es Valencia,,,,,,,Anders Frisk,Match Report,,,,,1.0,,2000,Bayern Munich
1999-10-26,,Champions Lg,First group stage,Tue,Away,L,1,2,nl PSV,,,,,,,Paul Durkin,Match Report,,,,,0.0,,2000,Bayern Munich
1999-11-03,,Champions Lg,First group stage,Wed,Home,W,1,0,sct Rangers,,,,,,,Vítor Melo Pereira,Match Report,,,,,1.0,,2000,Bayern Munich
1999-11-24,,Champions Lg,Second group stage,Wed,Away,D,1,1,no Rosenborg,,,,,,,Stefano Braschi,Match Report,,,,,0.0,,2000,Bayern Munich
1999-12-07,,Champions Lg,Second group stage,Tue,Home,W,2,1,ua Dynamo Kyiv,,,,,,,Hugh Dallas,Match Report,,,,,0.0,,2000,Bayern Munich
2000-02-29,,Champions Lg,Second group stage,Tue,Away,W,4,2,es Real Madrid,,,,,,,Kim Milton Nielsen,Match Report,,,,,0.0,,2000,Bayern Munich
2000-03-08,,Champions Lg,Second group stage,Wed,Home,W,4,1,es Real Madrid,,,,,,,Dick Jol,Match Report,,,,,0.0,,2000,Bayern Munich
2000-03-14,,Champions Lg,Second group stage,Tue,Home,W,2,1,no Rosenborg,,,,,,,Alfredo Trentalange,Match Report,,,,,1.0,,2000,Bayern Munich
2000-03-22,,Champions Lg,Second group stage,Wed,Away,L,0,2,ua Dynamo Kyiv,,,,,,,Gilles Veissière,Match Report,,,,,0.0,,2000,Bayern Munich
2000-04-04,,Champions Lg,Quarter-finals,Tue,Away,D,1,1,pt Porto,,,,,,,Nikolay Levnikov,Match Report,Leg 1 of 2,,,,0.0,,2000,Bayern Munich
2000-04-19,,Champions Lg,Quarter-finals,Wed,Home,W,2,1,pt Porto,,,,,,,Hugh Dallas,Match Report,Leg 2 of 2; Bayern Munich won,,,,0.0,,2000,Bayern Munich
2000-05-03,,Champions Lg,Semi-finals,Wed,Away,L,0,2,es Real Madrid,,,,,,,Anders Frisk,Match Report,Leg 1 of 2,,,,0.0,,2000,Bayern Munich
2000-05-09,,Champions Lg,Semi-finals,Tue,Home,W,2,1,es Real Madrid,,,,,,,Graham Poll,Match Report,Leg 2 of 2; Real Madrid won,,,,0.0,,2000,Bayern Munich
1999-08-11,,Champions Lg,Third qualifying round,Wed,Away,W,1,0,cz Teplice,,,,,,,Dermot Gallagher,Match Report,Leg 1 of 2,,,,0.0,,2000,Dortmund
1999-08-25,,Champions Lg,Third qualifying round,Wed,Home,W,1,0,cz Teplice,,,,,,,Alfredo Trentalange,Match Report,Leg 2 of 2; Dortmund won,,,,0.0,,2000,Dortmund
1999-09-14,,Champions Lg,First group stage,Tue,Away,D,1,1,nl Feyenoord,,,,,,,García Aranda,Match Report,,,,,0.0,,2000,Dortmund
1999-09-22,,Champions Lg,First group stage,Wed,Home,W,3,1,pt Boavista,,,,,,,Atanas Ouzounov,Match Report,,,,,0.0,,2000,Dortmund
1999-09-29,,Champions Lg,First group stage,Wed,Away,D,2,2,no Rosenborg,,,,,,,Paul Durkin,Match Report,,,,,0.0,,2000,Dortmund
1999-10-19,,Champions Lg,First group stage,Tue,Home,L,0,3,no Rosenborg,,,,,,,López Nieto,Match Report,,,,,0.0,,2000,Dortmund
1999-10-27,,Champions Lg,First group stage,Wed,Home,D,1,1,nl Feyenoord,,,,,,,Claude Colombo,Match Report,,,,,0.0,,2000,Dortmund
1999-11-02,,Champions Lg,First group stage,Tue,Away,L,0,1,pt Boavista,,,,,,,Ľuboš Michel,Match Report,,,,,0.0,,2000,Dortmund
1998-08-12,,Champions Lg,Second qualifying round,Wed,Home,W,4,0,rs FK Obilić,,,,,,,Terje Hauge,Match Report,Leg 1 of 2,,,,0.0,,1999,Bayern Munich
1998-08-26,,Champions Lg,Second qualifying round,Wed,Away,D,1,1,rs FK Obilić,,,,,,,López Nieto,Match Report,Leg 2 of 2; Bayern Munich won,,,,0.0,,1999,Bayern Munich
1998-09-16,,Champions Lg,Group stage,Wed,Away,L,1,2,dk Brøndby,,,,,,,László Vagner,Match Report,,,,,0.0,,1999,Bayern Munich
1998-09-30,,Champions Lg,Group stage,Wed,Home,D,2,2,eng Manchester Utd,,,,,,,Marc Batta,Match Report,,,,,0.0,,1999,Bayern Munich
1998-10-21,,Champions Lg,Group stage,Wed,Home,W,1,0,es Barcelona,,,,,,,Anders Frisk,Match Report,,,,,0.0,,1999,Bayern Munich
1998-11-04,,Champions Lg,Group stage,Wed,Away,W,2,1,es Barcelona,,,,,,,Pierluigi Collina,Match Report,,,,,0.0,,1999,Bayern Munich
1998-11-25,,Champions Lg,Group stage,Wed,Home,W,2,0,dk Brøndby,,,,,,,Oguz Sarvan,Match Report,,,,,0.0,,1999,Bayern Munich
1998-12-09,,Champions Lg,Group stage,Wed,Away,D,1,1,eng Manchester Utd,,,,,,,Dick Jol,Match Report,,,,,0.0,,1999,Bayern Munich
1999-03-03,,Champions Lg,Quarter-finals,Wed,Home,W,2,0,de Kaiserslautern,,,,,,,Nikolay Levnikov,Match Report,Leg 1 of 2,,,,0.0,,1999,Bayern Munich
1999-03-17,,Champions Lg,Quarter-finals,Wed,Away,W,4,0,de Kaiserslautern,,,,,,,Urs Meier,Match Report,Leg 2 of 2; Bayern Munich won,,,,1.0,,1999,Bayern Munich
1999-04-07,,Champions Lg,Semi-finals,Wed,Away,D,3,3,ua Dynamo Kyiv,,,,,,,Kim Milton Nielsen,Match Report,Leg 1 of 2,,,,0.0,,1999,Bayern Munich
1999-04-21,,Champions Lg,Semi-finals,Wed,Home,W,1,0,ua Dynamo Kyiv,,,,,,,Vítor Melo Pereira,Match Report,Leg 2 of 2; Bayern Munich won,,,,0.0,,1999,Bayern Munich
1999-05-26,,Champions Lg,Final,Wed,Neutral,L,1,2,eng Manchester Utd,,,,,,,Pierluigi Collina,Match Report,,,,,0.0,,1999,Bayern Munich
1997-09-17,,Champions Lg,Group stage,Wed,Home,W,2,0,tr Beşiktaş,,,,,,,Kim Milton Nielsen,Match Report,,,,,0.0,,1998,Bayern Munich
1997-10-01,,Champions Lg,Group stage,Wed,Away,W,3,1,se Göteborg,,,,,,,Mario van der Ende,Match Report,,,,,0.0,,1998,Bayern Munich
1997-10-22,,Champions Lg,Group stage,Wed,Home,W,5,1,fr Paris S-G,,,,,,,Díaz Vega,Match Report,,,,,0.0,,1998,Bayern Munich
1997-11-05,,Champions Lg,Group stage,Wed,Away,L,1,3,fr Paris S-G,,,,,,,Piero Ceccarini,Match Report,,,,,0.0,,1998,Bayern Munich
1997-11-26,,Champions Lg,Group stage,Wed,Away,W,2,0,tr Beşiktaş,,,,,,,Urs Meier,Match Report,,,,,0.0,,1998,Bayern Munich
1997-12-10,,Champions Lg,Group stage,Wed,Home,L,0,1,se Göteborg,,,,,,,Stefano Braschi,Match Report,,,,,0.0,,1998,Bayern Munich
1998-03-04,,Champions Lg,Quarter-finals,Wed,Home,D,0,0,de Dortmund,,,,,,,Pierluigi Collina,Match Report,Leg 1 of 2,,,,0.0,,1998,Bayern Munich
1998-03-18,,Champions Lg,Quarter-finals,Wed,Away,L,0,1,de Dortmund,,,,,,,László Vagner,Match Report,Leg 2 of 2; Dortmund won; Required Extra Time,,,,0.0,,1998,Bayern Munich
1997-09-17,,Champions Lg,Group stage,Wed,Away,W,1,0,tr Galatasaray,,,,,,,García Aranda,Match Report,,,,,0.0,,1998,Dortmund
1997-10-01,,Champions Lg,Group stage,Wed,Home,W,4,1,cz Sparta Prague,,,,,,,Vítor Melo Pereira,Match Report,,,,,0.0,,1998,Dortmund
1997-10-22,,Champions Lg,Group stage,Wed,Away,L,0,1,it Parma,,,,,,,Gilles Veissière,Match Report,,,,,0.0,,1998,Dortmund
1997-11-05,,Champions Lg,Group stage,Wed,Home,W,2,0,it Parma,,,,,,,Kim Milton Nielsen,Match Report,,,,,0.0,,1998,Dortmund
1997-11-27,,Champions Lg,Group stage,Thu,Home,W,4,1,tr Galatasaray,,,,,,,Rune Pedersen,Match Report,,,,,0.0,,1998,Dortmund
1997-12-10,,Champions Lg,Group stage,Wed,Away,W,3,0,cz Sparta Prague,,,,,,,Hugh Dallas,Match Report,,,,,0.0,,1998,Dortmund
1998-03-04,,Champions Lg,Quarter-finals,Wed,Away,D,0,0,de Bayern Munich,,,,,,,Pierluigi Collina,Match Report,Leg 1 of 2,,,,0.0,,1998,Dortmund
1998-03-18,,Champions Lg,Quarter-finals,Wed,Home,W,1,0,de Bayern Munich,,,,,,,László Vagner,Match Report,Leg 2 of 2; Dortmund won; Required Extra Time,,,,0.0,,1998,Dortmund
1998-04-01,,Champions Lg,Semi-finals,Wed,Away,L,0,2,es Real Madrid,,,,,,,Mario van der Ende,Match Report,Leg 1 of 2,,,,0.0,,1998,Dortmund
1998-04-15,,Champions Lg,Semi-finals,Wed,Home,D,0,0,es Real Madrid,,,,,,,Paul Durkin,Match Report,Leg 2 of 2; Real Madrid won,,,,0.0,,1998,Dortmund
1996-09-11,,Champions Lg,Group stage,Wed,Home,W,2,1,pl Widzew Łódź,,,,,,,Karol Ihring,Match Report,,,,,0.0,,1997,Dortmund
1996-09-25,,Champions Lg,Group stage,Wed,Away,W,3,0,ro Steaua,,,,,,,Paul Durkin,Match Report,,,,,0.0,,1997,Dortmund
1996-10-16,,Champions Lg,Group stage,Wed,Away,W,1,0,es Atlético Madrid,,,,,,,Michel Piraux,Match Report,,,,,0.0,,1997,Dortmund
1996-10-30,,Champions Lg,Group stage,Wed,Home,L,1,2,es Atlético Madrid,,,,,,,László Vagner,Match Report,,,,,0.0,,1997,Dortmund
1996-11-20,,Champions Lg,Group stage,Wed,Away,D,2,2,pl Widzew Łódź,,,,,,,Rune Pedersen,Match Report,,,,,0.0,,1997,Dortmund
1996-12-04,,Champions Lg,Group stage,Wed,Home,W,5,3,ro Steaua,,,,,,,Hugh Dallas,Match Report,,,,,0.0,,1997,Dortmund
1997-03-05,,Champions Lg,Quarter-finals,Wed,Home,W,3,1,fr Auxerre,,,,,,,García Aranda,Match Report,Leg 1 of 2,,,,0.0,,1997,Dortmund
1997-03-19,,Champions Lg,Quarter-finals,Wed,Away,W,1,0,fr Auxerre,,,,,,,Günter Benkö,Match Report,Leg 2 of 2; Dortmund won,,,,0.0,,1997,Dortmund
1997-04-09,,Champions Lg,Semi-finals,Wed,Home,W,1,0,eng Manchester Utd,,,,,,,Nikolai Levnikov,Match Report,Leg 1 of 2,,,,0.0,,1997,Dortmund
1997-04-23,,Champions Lg,Semi-finals,Wed,Away,W,1,0,eng Manchester Utd,,,,,,,Urs Meier,Match Report,Leg 2 of 2; Dortmund won,,,,0.0,,1997,Dortmund
1997-05-28,,Champions Lg,Final,Wed,Neutral,W,3,1,it Juventus,,,,,,,Sándor Puhl,Match Report,,,,,0.0,,1997,Dortmund
1995-09-13,,Champions Lg,Group stage,Wed,Home,L,1,3,it Juventus,,,,,,,Kurt Röthlisberger,Match Report,,,,,0.0,,1996,Dortmund
1995-09-27,,Champions Lg,Group stage,Wed,Away,D,2,2,sct Rangers,,,,,,,Jaap Uilenberg,Match Report,,,,,0.0,,1996,Dortmund
1995-10-18,,Champions Lg,Group stage,Wed,Home,W,1,0,ro Steaua,,,,,,,Peter Mikkelsen,Match Report,,,,,0.0,,1996,Dortmund
1995-11-01,,Champions Lg,Group stage,Wed,Away,D,0,0,ro Steaua,,,,,,,Michel Piraux,Match Report,,,,,0.0,,1996,Dortmund
1995-11-22,,Champions Lg,Group stage,Wed,Away,W,2,1,it Juventus,,,,,,,Anders Frisk,Match Report,,,,,0.0,,1996,Dortmund
1995-12-06,,Champions Lg,Group stage,Wed,Home,D,2,2,sct Rangers,,,,,,,Díaz Vega,Match Report,,,,,0.0,,1996,Dortmund
1996-03-06,,Champions Lg,Quarter-finals,Wed,Home,L,0,2,nl Ajax,,,,,,,Dermot Gallagher,Match Report,Leg 1 of 2,,,,0.0,,1996,Dortmund
1996-03-20,,Champions Lg,Quarter-finals,Wed,Away,L,0,1,nl Ajax,,,,,,,Vaclav Krondl,Match Report,Leg 2 of 2; Ajax won,,,,0.0,,1996,Dortmund
1994-09-14,,Champions Lg,Group stage,Wed,Away,L,0,2,fr Paris S-G,,,,,,,David Elleray,Match Report,,,,,0.0,,1995,Bayern Munich
1994-09-28,,Champions Lg,Group stage,Wed,Home,W,1,0,ua Dynamo Kyiv,,,,,,,Ion Craciunescu,Match Report,,,,,0.0,,1995,Bayern Munich
1994-10-19,,Champions Lg,Group stage,Wed,Away,D,1,1,ru Spartak Moscow,,,,,,,Guy Goethals,Match Report,,,,,0.0,,1995,Bayern Munich
1994-11-02,,Champions Lg,Group stage,Wed,Home,D,2,2,ru Spartak Moscow,,,,,,,Mario van der Ende,Match Report,,,,,0.0,,1995,Bayern Munich
1994-11-23,,Champions Lg,Group stage,Wed,Home,L,0,1,fr Paris S-G,,,,,,,Díaz Vega,Match Report,,,,,0.0,,1995,Bayern Munich
1994-12-07,,Champions Lg,Group stage,Wed,Away,W,4,1,ua Dynamo Kyiv,,,,,,,Vaclav Krondl,Match Report,,,,,0.0,,1995,Bayern Munich
1995-03-01,,Champions Lg,Quarter-finals,Wed,Home,D,0,0,se Göteborg,,,,,,,Sergei Khussainov,Match Report,Leg 1 of 2,,,,0.0,,1995,Bayern Munich
1995-03-15,,Champions Lg,Quarter-finals,Wed,Away,D,2,2,se Göteborg,,,,,,,Leslie Mottram,Match Report,Leg 2 of 2; Bayern Munich won,,,,0.0,,1995,Bayern Munich
1995-04-05,,Champions Lg,Semi-finals,Wed,Home,D,0,0,nl Ajax,,,,,,,Ahmet Çakar,Match Report,Leg 1 of 2,,,,0.0,,1995,Bayern Munich
1995-04-19,,Champions Lg,Semi-finals,Wed,Away,L,2,5,nl Ajax,,,,,,,Sándor Puhl,Match Report,Leg 2 of 2; Ajax won,,,,1.0,,1995,Bayern Munich
2022-09-07,21:00,Champions Lg,Group stage,Wed,Home,L,0,2,de Bayern Munich,0.7,2.5,44.0,58951.0,Danilo D'Ambrosio,3-5-2,Clément Turpin,Match Report,,9.0,2.0,13.5,0.0,0.0,2023,Internazionale
2022-09-13,18:45,Champions Lg,Group stage,Tue,Away,W,2,0,cz Viktoria Plzeň,1.9,0.3,71.0,11252.0,Marcelo Brozović,3-5-2,Sandro Schärer,Match Report,,19.0,8.0,15.1,0.0,0.0,2023,Internazionale
2022-10-04,21:00,Champions Lg,Group stage,Tue,Home,W,1,0,es Barcelona,0.2,0.5,29.0,71368.0,Milan Škriniar,3-5-2,Slavko Vinčič,Match Report,,5.0,2.0,23.1,0.0,0.0,2023,Internazionale
2022-10-12,21:00,Champions Lg,Group stage,Wed,Away,D,3,3,es Barcelona,2.0,2.2,39.0,92302.0,Milan Škriniar,3-5-2,Szymon Marciniak,Match Report,,11.0,8.0,12.9,0.0,0.0,2023,Internazionale
2022-10-26,18:45,Champions Lg,Group stage,Wed,Home,W,4,0,cz Viktoria Plzeň,3.2,0.1,63.0,71849.0,Milan Škriniar,3-5-2,Andreas Ekberg,Match Report,,22.0,9.0,14.5,0.0,0.0,2023,Internazionale
2022-11-01,21:00,Champions Lg,Group stage,Tue,Away,L,0,2,de Bayern Munich,0.7,1.5,40.0,75000.0,Lautaro Martínez,3-5-2,Ivan Kružliak,Match Report,,7.0,4.0,16.1,0.0,0.0,2023,Internazionale
2023-02-22,21:00,Champions Lg,Round of 16,Wed,Home,W,1,0,pt Porto,1.5,1.6,60.0,75374.0,Lautaro Martínez,3-5-2,Srđan Jovanović,Match Report,Leg 1 of 2,18.0,4.0,16.8,0.0,0.0,2023,Internazionale
2023-03-14,20:00,Champions Lg,Round of 16,Tue,Away,D,0,0,pt Porto,0.5,1.7,33.0,48015.0,Lautaro Martínez,3-5-2,Szymon Marciniak,Match Report,Leg 2 of 2; Inter won,11.0,5.0,17.9,0.0,0.0,2023,Internazionale
2023-04-11,20:00,Champions Lg,Quarter-finals,Tue,Away,W,2,0,pt Benfica,1.4,1.6,43.0,62594.0,Marcelo Brozović,3-5-2,Michael Oliver,Match Report,Leg 1 of 2,8.0,3.0,19.3,1.0,1.0,2023,Internazionale
2023-04-19,21:00,Champions Lg,Quarter-finals,Wed,Home,D,3,3,pt Benfica,1.2,0.7,40.0,75380.0,Marcelo Brozović,3-5-2,Carlos del Cerro,Match Report,Leg 2 of 2; Inter won,11.0,3.0,17.2,0.0,0.0,2023,Internazionale
2023-05-10,21:00,Champions Lg,Semi-finals,Wed,Away,W,2,0,it Milan,2.0,0.9,42.0,75532.0,Lautaro Martínez,3-5-2,Jesús Gil,Match Report,Leg 1 of 2,16.0,5.0,18.5,0.0,0.0,2023,Internazionale
2023-05-16,21:00,Champions Lg,Semi-finals,Tue,Home,W,1,0,it Milan,1.0,0.5,44.0,75567.0,Lautaro Martínez,3-5-2,Clément Turpin,Match Report,Leg 2 of 2; Inter won,15.0,4.0,18.8,0.0,0.0,2023,Internazionale
2023-06-10,22:00,Champions Lg,Final,Sat,Neutral,L,0,1,eng Manchester City,1.7,1.0,45.0,71412.0,Marcelo Brozović,3-5-2,Szymon Marciniak,Match Report,,14.0,5.0,17.1,0.0,0.0,2023,Internazionale
2022-09-06,21:00,Champions Lg,Group stage,Tue,Away,D,1,1,at RB Salzburg,0.9,1.3,65.0,29520.0,Davide Calabria,4-2-3-1,Srđan Jovanović,Match Report,,14.0,3.0,22.4,0.0,0.0,2023,Milan
2022-09-14,18:45,Champions Lg,Group stage,Wed,Home,W,3,1,hr Dinamo Zagreb,2.2,0.4,57.0,61341.0,Davide Calabria,4-2-3-1,Jesús Gil,Match Report,,16.0,6.0,18.9,1.0,1.0,2023,Milan
2022-10-05,20:00,Champions Lg,Group stage,Wed,Away,L,0,3,eng Chelsea,0.4,1.1,49.0,39537.0,Ismaël Bennacer,4-2-3-1,Danny Makkelie,Match Report,,4.0,1.0,11.3,0.0,0.0,2023,Milan
2022-10-11,21:00,Champions Lg,Group stage,Tue,Home,L,0,2,eng Chelsea,0.4,2.2,31.0,75051.0,Theo Hernández,4-2-3-1,Daniel Siebert,Match Report,,7.0,1.0,18.8,0.0,0.0,2023,Milan
2022-10-25,21:00,Champions Lg,Group stage,Tue,Away,W,4,0,hr Dinamo Zagreb,3.2,0.7,45.0,20572.0,Theo Hernández,4-2-3-1,Szymon Marciniak,Match Report,,21.0,9.0,15.4,1.0,1.0,2023,Milan
2022-11-02,21:00,Champions Lg,Group stage,Wed,Home,W,4,0,at RB Salzburg,1.8,1.6,48.0,74292.0,Theo Hernández,4-2-3-1,Antonio Matéu,Match Report,,15.0,7.0,17.0,0.0,0.0,2023,Milan
2023-02-14,21:00,Champions Lg,Round of 16,Tue,Home,W,1,0,eng Tottenham,1.7,0.4,47.0,74320.0,Theo Hernández,3-4-3,Sandro Schärer,Match Report,Leg 1 of 2,9.0,4.0,11.4,0.0,0.0,2023,Milan
2023-03-08,20:00,Champions Lg,Round of 16,Wed,Away,D,0,0,eng Tottenham,1.4,0.5,46.0,61602.0,Theo Hernández,3-4-3,Clément Turpin,Match Report,Leg 2 of 2; Milan won,14.0,3.0,18.0,0.0,0.0,2023,Milan
2023-04-12,21:00,Champions Lg,Quarter-finals,Wed,Home,W,1,0,it Napoli,1.1,1.3,47.0,74742.0,Davide Calabria,4-2-3-1,István Kovács,Match Report,Leg 1 of 2,12.0,2.0,17.8,0.0,0.0,2023,Milan
2023-04-18,21:00,Champions Lg,Quarter-finals,Tue,Away,D,1,1,it Napoli,2.0,2.2,27.0,52728.0,Davide Calabria,4-2-3-1,Szymon Marciniak,Match Report,Leg 2 of 2; Milan won,5.0,3.0,18.9,0.0,1.0,2023,Milan
2023-05-10,21:00,Champions Lg,Semi-finals,Wed,Home,L,0,2,it Inter,0.9,2.0,58.0,75532.0,Davide Calabria,4-2-3-1,Jesús Gil,Match Report,Leg 1 of 2,13.0,2.0,18.5,0.0,0.0,2023,Milan
2023-05-16,21:00,Champions Lg,Semi-finals,Tue,Away,L,0,1,it Inter,0.5,1.0,56.0,75567.0,Davide Calabria,4-2-3-1,Clément Turpin,Match Report,Leg 2 of 2; Inter won,5.0,1.0,18.5,0.0,0.0,2023,Milan
2022-09-06,21:00,Champions Lg,Group stage,Tue,Away,L,1,2,fr Paris S-G,1.0,1.7,43.0,47415.0,Leandro Paredes,3-5-2,Anthony Taylor,Match Report,,13.0,4.0,14.3,0.0,0.0,2023,Juventus
2022-09-14,21:00,Champions Lg,Group stage,Wed,Home,L,1,2,pt Benfica,0.8,2.2,45.0,34015.0,Leonardo Bonucci,3-5-2,Felix Zwayer,Match Report,,11.0,3.0,19.6,0.0,0.0,2023,Juventus
2022-10-05,21:00,Champions Lg,Group stage,Wed,Home,W,3,1,il Maccabi Haifa,2.3,2.0,51.0,28498.0,Juan Cuadrado,4-3-3,Sandro Schärer,Match Report,,16.0,7.0,18.7,0.0,0.0,2023,Juventus
2022-10-11,19:45,Champions Lg,Group stage,Tue,Away,L,0,2,il Maccabi Haifa,0.5,0.8,58.0,30074.0,Leonardo Bonucci,4-4-2,Antonio Matéu,Match Report,,10.0,5.0,18.1,0.0,0.0,2023,Juventus
2022-10-25,20:00,Champions Lg,Group stage,Tue,Away,L,3,4,pt Benfica,2.4,3.3,46.0,60131.0,Leonardo Bonucci,3-5-2,Srđan Jovanović,Match Report,,13.0,4.0,9.7,0.0,0.0,2023,Juventus
2022-11-02,21:00,Champions Lg,Group stage,Wed,Home,L,1,2,fr Paris S-G,1.6,0.5,47.0,41089.0,Leonardo Bonucci,3-5-1-1,Carlos del Cerro,Match Report,,15.0,2.0,20.1,0.0,0.0,2023,Juventus
2021-09-15,20:00,Champions Lg,Group stage,Wed,Away,L,2,3,eng Liverpool,1.6,2.5,40.0,51445.0,Davide Calabria,4-2-3-1,Szymon Marciniak,Match Report,,7.0,3.0,13.4,0.0,0.0,2022,Milan
2021-09-28,21:00,Champions Lg,Group stage,Tue,Home,L,1,2,es Atlético Madrid,0.7,2.1,36.0,35374.0,Alessio Romagnoli,4-2-3-1,Cüneyt Çakιr,Match Report,,7.0,3.0,24.4,0.0,0.0,2022,Milan
2021-10-19,20:00,Champions Lg,Group stage,Tue,Away,L,0,1,pt Porto,0.2,1.1,48.0,32130.0,Davide Calabria,4-2-3-1,Felix Brych,Match Report,,4.0,1.0,26.6,0.0,0.0,2022,Milan
2021-11-03,18:45,Champions Lg,Group stage,Wed,Home,D,1,1,pt Porto,0.6,1.8,52.0,39675.0,Alessio Romagnoli,4-2-3-1,Clément Turpin,Match Report,,8.0,2.0,17.9,0.0,0.0,2022,Milan
2021-11-24,21:00,Champions Lg,Group stage,Wed,Away,W,1,0,es Atlético Madrid,1.3,0.9,57.0,61019.0,Alessio Romagnoli,4-2-3-1,Slavko Vinčič,Match Report,,14.0,4.0,18.7,0.0,0.0,2022,Milan
2021-12-07,21:00,Champions Lg,Group stage,Tue,Home,L,1,2,eng Liverpool,1.4,1.9,48.0,56237.0,Alessio Romagnoli,4-2-3-1,Danny Makkelie,Match Report,,8.0,3.0,16.4,0.0,0.0,2022,Milan
2021-09-15,21:00,Champions Lg,Group stage,Wed,Home,L,0,1,es Real Madrid,2.4,1.2,47.0,37082.0,Samir Handanović,3-5-2,Daniel Siebert,Match Report,,18.0,5.0,14.5,0.0,0.0,2022,Internazionale
2021-09-28,19:45,Champions Lg,Group stage,Tue,Away,D,0,0,ua Shakhtar,1.0,1.3,34.0,26170.0,Samir Handanović,3-5-2,István Kovács,Match Report,,11.0,2.0,21.0,0.0,0.0,2022,Internazionale
2021-10-19,21:00,Champions Lg,Group stage,Tue,Home,W,3,1,md Sheriff Tiraspol,2.3,0.4,70.0,43305.0,Samir Handanović,3-5-2,Danny Makkelie,Match Report,,29.0,8.0,16.1,0.0,0.0,2022,Internazionale
2021-11-03,22:00,Champions Lg,Group stage,Wed,Away,W,3,1,md Sheriff Tiraspol,2.5,0.3,65.0,5930.0,Samir Handanović,3-5-2,Felix Zwayer,Match Report,,22.0,8.0,14.8,0.0,0.0,2022,Internazionale
2021-11-24,18:45,Champions Lg,Group stage,Wed,Home,W,2,0,ua Shakhtar,2.6,0.6,43.0,46225.0,Samir Handanović,3-5-2,Ovidiu Hațegan,Match Report,,21.0,9.0,15.2,0.0,0.0,2022,Internazionale
2021-12-07,21:00,Champions Lg,Group stage,Tue,Away,L,0,2,es Real Madrid,0.9,1.2,50.0,44887.0,Samir Handanović,3-5-2,Felix Brych,Match Report,,17.0,3.0,16.7,0.0,0.0,2022,Internazionale
2022-02-16,21:00,Champions Lg,Round of 16,Wed,Home,L,0,2,eng Liverpool,0.6,1.0,46.0,37918.0,Samir Handanović,3-5-2,Szymon Marciniak,Match Report,Leg 1 of 2,9.0,0.0,16.6,0.0,0.0,2022,Internazionale
2022-03-08,20:00,Champions Lg,Round of 16,Tue,Away,W,1,0,eng Liverpool,0.5,1.8,38.0,51747.0,Samir Handanović,3-5-2,Antonio Matéu Lahoz,Match Report,Leg 2 of 2; Liverpool won,6.0,3.0,20.4,0.0,0.0,2022,Internazionale
2021-09-14,21:00,Champions Lg,Group stage,Tue,Away,W,3,0,se Malmö,3.5,0.4,60.0,5832.0,Paulo Dybala,4-4-2,Artur Dias,Match Report,,15.0,7.0,16.7,1.0,1.0,2022,Juventus
2021-09-29,21:00,Champions Lg,Group stage,Wed,Home,W,1,0,eng Chelsea,0.9,1.3,28.0,19934.0,Leonardo Bonucci,4-3-3,Jesús Gil,Match Report,,6.0,1.0,16.4,0.0,0.0,2022,Juventus
2021-10-20,22:00,Champions Lg,Group stage,Wed,Away,W,1,0,ru Zenit,1.2,0.6,58.0,18717.0,Leonardo Bonucci,4-3-3,Sandro Schärer,Match Report,,11.0,2.0,18.7,0.0,0.0,2022,Juventus
2021-11-02,21:00,Champions Lg,Group stage,Tue,Home,W,4,2,ru Zenit,2.7,1.3,58.0,20053.0,Paulo Dybala,4-4-2,Alejandro Hernández,Match Report,,25.0,9.0,17.7,1.0,1.0,2022,Juventus
2021-11-23,20:00,Champions Lg,Group stage,Tue,Away,L,0,4,eng Chelsea,0.7,3.0,46.0,39513.0,Leonardo Bonucci,4-4-2,Srđan Jovanović,Match Report,,8.0,1.0,21.9,0.0,0.0,2022,Juventus
2021-12-08,18:45,Champions Lg,Group stage,Wed,Home,W,1,0,se Malmö,2.1,0.2,58.0,17501.0,Paulo Dybala,4-2-3-1,Irfan Peljto,Match Report,,16.0,7.0,15.5,0.0,0.0,2022,Juventus
2022-02-22,21:00,Champions Lg,Round of 16,Tue,Away,D,1,1,es Villarreal,0.7,1.3,46.0,17686.0,Alex Sandro,3-5-2,Daniel Siebert,Match Report,Leg 1 of 2,7.0,2.0,17.7,0.0,0.0,2022,Juventus
2022-03-16,21:00,Champions Lg,Round of 16,Wed,Home,L,0,3,es Villarreal,1.5,2.5,58.0,30385.0,Juan Cuadrado,3-5-2,Szymon Marciniak,Match Report,Leg 2 of 2; Villarreal won,14.0,5.0,17.8,0.0,0.0,2022,Juventus
